time,Speed,PWM
0.01,-1,-124
0.02,-3,-124
0.03,-6,-124
0.04,-7,-124
0.05,-9,-124
0.06,-10,-124
0.07,-12,-124
0.08,-13,-124
0.09,-14,-124
0.1,-13,-124
0.11,-17,-124
0.12,-18,-124
0.13,-18,-124
0.14,-17,-124
0.15,-20,-124
0.16,-21,-124
0.17,-20,-124
0.18,-22,-124
0.19,-20,-124
0.2,-19,-124
0.21,-19,-124
0.22,-22,-124
0.23,-20,-124
0.24,-22,-124
0.25,-22,-124
0.26,-22,-124
0.27,-23,-124
0.28,-25,-124
0.29,-24,-124
0.3,-24,-124
0.31,-21,-124
0.32,-27,-124
0.33,-25,-124
0.34,-25,-124
0.35,-22,-124
0.36,-23,-124
0.37,-25,-124
0.38,-26,-124
0.39,-26,-124
0.4,-21,-124
0.41,-27,-124
0.42,-28,-124
0.43,-27,-124
0.44,-25,-124
0.45,-24,-124
0.46,-24,-124
0.47,-26,-124
0.48,-24,-124
0.49,-27,-124
0.5,-27,-124
0.51,-26,-124
0.52,-28,-124
0.53,-28,-124
0.54,-27,-124
0.55,-26,-124
0.56,-23,-124
0.57,-24,-124
0.58,-28,-124
0.59,-27,-124
0.6,-26,-124
0.61,-21,-124
0.62,-28,-124
0.63,-28,-124
0.64,-27,-124
0.65,-25,-124
0.66,-27,-124
0.67,-27,-124
0.68,-28,-124
0.69,-26,-124
0.7,-26,-124
0.71,-25,-124
0.72,-27,-124
0.73,-27,-124
0.74,-25,-124
0.75,-28,-124
0.76,-26,-124
0.77,-27,-124
0.78,-26,-124
0.79,-27,-124
0.8,-26,-124
0.81,-24,-124
0.82,-25,-124
0.83,-28,-124
0.84,-27,-124
0.85,-25,-124
0.86,-23,-124
0.87,-28,-124
0.88,-27,-124
0.89,-29,-124
0.9,-26,-124
0.91,-24,-124
0.92,-28,-124
0.93,-28,-124
0.94,-26,-124
0.95,-23,-124
0.96,-30,-124
0.97,-29,-124
0.98,-29,-124
0.99,-25,-124
1,-28,-124
1.01,-27,-124
1.02,-29,-124
1.03,-28,-124
1.04,-26,-124
1.05,-26,-124
1.06,-30,-124
1.07,-28,-124
1.08,-24,-124
1.09,-28,-124
1.1,-26,-124
1.11,-28,-124
1.12,-25,-124
1.13,-28,-124
1.14,-25,-124
1.15,-27,-124
1.16,-25,-124
1.17,-26,-124
1.18,-28,-124
1.19,-26,-124
1.2,-24,-124
1.21,-29,-124
1.22,-29,-124
1.23,-29,-124
1.24,-29,-124
1.25,-22,-124
1.26,-28,-124
1.27,-28,-124
1.28,-27,-124
1.29,-23,-124
1.3,-27,-124
1.31,-29,-124
1.32,-28,-124
1.33,-24,-124
1.34,-28,-124
1.35,-27,-124
1.36,-27,-124
1.37,-24,-124
1.38,-28,-124
1.39,-25,-124
1.4,-25,-124
1.41,-29,-124
1.42,-25,-124
1.43,-28,-124
1.44,-26,-124
1.45,-25,-124
1.46,-25,-124
1.47,-29,-124
1.48,-29,-124
1.49,-26,-124
1.5,-26,-124
1.51,-27,-124
1.52,-27,-124
1.53,-28,-124
1.54,-26,-124
1.55,-29,-124
1.56,-29,-124
1.57,-29,-124
1.58,-29,-124
1.59,-23,-124
1.6,-27,-124
1.61,-29,-124
1.62,-29,-124
1.63,-24,-124
1.64,-28,-124
1.65,-28,-124
1.66,-29,-124
1.67,-25,-124
1.68,-29,-124
1.69,-27,-124
1.7,-29,-124
1.71,-29,-124
1.72,-28,-124
1.73,-27,-124
1.74,-25,-124
1.75,-28,-124
1.76,-26,-124
1.77,-28,-124
1.78,-26,-124
1.79,-25,-124
1.8,-25,-124
1.81,-29,-124
1.82,-29,-124
1.83,-28,-124
1.84,-22,-124
1.85,-28,-124
1.86,-28,-124
1.87,-27,-124
1.88,-24,-124
1.89,-27,-124
1.9,-28,-124
1.91,-28,-124
1.92,-29,-124
1.93,-25,-124
1.94,-26,-124
1.95,-28,-124
1.96,-28,-124
1.97,-24,-124
1.98,-27,-124
1.99,-30,-124
2,-28,-124
2.01,-26,-124
2.02,-27,-124
2.03,-26,-124
2.04,-24,-124
2.05,-29,-124
2.06,-29,-124
2.07,-28,-124
2.08,-26,-124
2.09,-29,-124
2.1,-27,-124
2.11,-27,-124
2.12,-29,-124
2.13,-26,-124
2.14,-25,-124
2.15,-29,-124
2.16,-29,-124
2.17,-29,-124
2.18,-23,-124
2.19,-27,-124
2.2,-29,-124
2.21,-29,-124
2.22,-27,-124
2.23,-27,-124
2.24,-28,-124
2.25,-29,-124
2.26,-27,-124
2.27,-24,-124
2.28,-27,-124
2.29,-28,-124
2.3,-29,-124
2.31,-25,-124
2.32,-27,-124
2.33,-27,-124
2.34,-27,-124
2.35,-26,-124
2.36,-28,-124
2.37,-26,-124
2.38,-26,-124
2.39,-24,-124
2.4,-29,-124
2.41,-29,-124
2.42,-26,-124
2.43,-26,-124
2.44,-27,-124
2.45,-27,-124
2.46,-27,-124
2.47,-27,-124
2.48,-21,-124
2.49,-28,-124
2.5,-29,-124
2.51,-27,-124
2.52,-25,-124
2.53,-26,-124
2.54,-28,-124
2.55,-29,-124
2.56,-27,-124
2.57,-27,-124
2.58,-25,-124
2.59,-27,-124
2.6,-29,-124
2.61,-25,-124
2.62,-27,-124
2.63,-25,-124
2.64,-29,-124
2.65,-24,-124
2.66,-27,-124
2.67,-27,-124
2.68,-27,-124
2.69,-25,-124
2.7,-28,-124
2.71,-28,-124
2.72,-25,-124
2.73,-29,-124
2.74,-28,-124
2.75,-28,-124
2.76,-28,-124
2.77,-27,-124
2.78,-23,-124
2.79,-29,-124
2.8,-27,-124
2.81,-28,-124
2.82,-22,-124
2.83,-28,-124
2.84,-28,-124
2.85,-27,-124
2.86,-23,-124
2.87,-27,-124
2.88,-29,-124
2.89,-28,-124
2.9,-24,-124
2.91,-28,-124
2.92,-28,-124
2.93,-29,-124
2.94,-29,-124
2.95,-26,-124
2.96,-27,-124
2.97,-25,-124
2.98,-29,-124
2.99,-25,-124
3,-28,-124
3.01,-28,-124
3.02,-26,-124
3.03,-26,-124
3.04,-27,-124
3.05,-29,-124
3.06,-26,-124
3.07,-25,-124
3.08,-29,-124
3.09,-28,-124
3.1,-27,-124
3.11,-27,-124
3.12,-22,-124
3.13,-28,-124
3.14,-28,-124
3.15,-27,-124
3.16,-25,-124
3.17,-26,-124
3.18,-28,-124
3.19,-28,-124
3.2,-24,-124
3.21,-27,-124
3.22,-25,-124
3.23,-28,-124
3.24,-29,-124
3.25,-29,-124
3.26,-27,-124
3.27,-27,-124
3.28,-27,-124
3.29,-26,-124
3.3,-27,-124
3.31,-26,-124
3.32,-26,-124
3.33,-26,-124
3.34,-28,-124
3.35,-28,-124
3.36,-24,-124
3.37,-25,-124
3.38,-29,-124
3.39,-29,-124
3.4,-29,-124
3.41,-23,-124
3.42,-27,-124
3.43,-28,-124
3.44,-26,-124
3.45,-27,-124
3.46,-22,-124
3.47,-29,-124
3.48,-29,-124
3.49,-29,-124
3.5,-24,-124
3.51,-28,-124
3.52,-27,-124
3.53,-29,-124
3.54,-25,-124
3.55,-27,-124
3.56,-27,-124
3.57,-29,-124
3.58,-28,-124
3.59,-29,-124
3.6,-27,-124
3.61,-26,-124
3.62,-28,-124
3.63,-26,-124
3.64,-28,-124
3.65,-26,-124
3.66,-26,-124
3.67,-25,-124
3.68,-27,-124
3.69,-27,-124
3.7,-25,-124
3.71,-22,-124
3.72,-29,-124
3.73,-29,-124
3.74,-27,-124
3.75,-27,-124
3.76,-25,-124
3.77,-27,-124
3.78,-29,-124
3.79,-27,-124
3.8,-24,-124
3.81,-26,-124
3.82,-28,-124
3.83,-29,-124
3.84,-26,-124
3.85,-28,-124
3.86,-27,-124
3.87,-28,-124
3.88,-24,-124
3.89,-27,-124
3.9,-25,-124
3.91,-25,-124
3.92,-25,-124
3.93,-27,-124
3.94,-27,-124
3.95,-25,-124
3.96,-25,-124
3.97,-25,-124
3.98,-29,-124
3.99,-28,-124
4,-27,-124
4.01,-25,-124
4.02,-27,-124
4.03,-27,-124
4.04,-27,-124
4.05,-23,-124
4.06,-28,-124
4.07,-29,-124
4.08,-29,-124
4.09,-28,-124
4.1,-28,-124
4.11,-28,-124
4.12,-28,-124
4.13,-27,-124
4.14,-21,-124
4.15,-27,-124
4.16,-29,-124
4.17,-28,-124
4.18,-26,-124
4.19,-27,-124
4.2,-25,-124
4.21,-29,-124
4.22,-25,-124
4.23,-28,-124
4.24,-27,-124
4.25,-25,-124
4.26,-28,-124
4.27,-28,-124
4.28,-28,-124
4.29,-26,-124
4.3,-25,-124
4.31,-25,-124
4.32,-29,-124
4.33,-29,-124
4.34,-28,-124
4.35,-22,-124
4.36,-28,-124
4.37,-27,-124
4.38,-25,-124
4.39,-24,-124
4.4,-26,-124
4.41,-28,-124
4.42,-30,-124
4.43,-25,-124
4.44,-29,-124
4.45,-26,-124
4.46,-28,-124
4.47,-28,-124
4.48,-24,-124
4.49,-26,-124
4.5,-26,-124
4.51,-27,-124
4.52,-26,-124
4.53,-27,-124
4.54,-25,-124
4.55,-25,-124
4.56,-25,-124
4.57,-29,-124
4.58,-28,-124
4.59,-25,-124
4.6,-25,-124
4.61,-28,-124
4.62,-29,-124
4.63,-29,-124
4.64,-26,-124
4.65,-22,-124
4.66,-28,-124
4.67,-29,-124
4.68,-29,-124
4.69,-22,-124
4.7,-28,-124
4.71,-28,-124
4.72,-28,-124
4.73,-23,-124
4.74,-27,-124
4.75,-28,-124
4.76,-28,-124
4.77,-26,-124
4.78,-25,-124
4.79,-25,-124
4.8,-29,-124
4.81,-29,-124
4.82,-25,-124
4.83,-27,-124
4.84,-26,-124
4.85,-28,-124
4.86,-26,-124
4.87,-28,-124
4.88,-26,-124
4.89,-25,-124
4.9,-25,-124
4.91,-29,-124
4.92,-29,-124
4.93,-26,-124
4.94,-22,-124
4.95,-29,-124
4.96,-29,-124
4.97,-27,-124
4.98,-27,-124
4.99,-19,83
5,-20,83
5.01,-12,83
5.02,-7,83
5.03,-2,83
5.04,-1,83
5.05,1,83
5.06,5,83
5.07,6,83
5.08,8,83
5.09,10,83
5.1,11,83
5.11,12,83
5.12,14,83
5.13,16,83
5.14,16,83
5.15,17,83
5.16,16,83
5.17,14,83
5.18,17,83
5.19,20,83
5.2,16,83
5.21,20,83
5.22,20,83
5.23,19,83
5.24,16,83
5.25,18,83
5.26,23,83
5.27,22,83
5.28,21,83
5.29,21,83
5.3,22,83
5.31,21,83
5.32,25,83
5.33,22,83
5.34,23,83
5.35,23,83
5.36,24,83
5.37,20,83
5.38,20,83
5.39,25,83
5.4,24,83
5.41,21,83
5.42,25,83
5.43,25,83
5.44,24,83
5.45,24,83
5.46,26,83
5.47,24,83
5.48,26,83
5.49,25,83
5.5,22,83
5.51,27,83
5.52,26,83
5.53,26,83
5.54,22,83
5.55,25,83
5.56,25,83
5.57,24,83
5.58,24,83
5.59,27,83
5.6,26,83
5.61,25,83
5.62,26,83
5.63,24,83
5.64,28,83
5.65,26,83
5.66,26,83
5.67,24,83
5.68,28,83
5.69,25,83
5.7,27,83
5.71,26,83
5.72,28,83
5.73,26,83
5.74,26,83
5.75,23,83
5.76,25,83
5.77,28,83
5.78,26,83
5.79,27,83
5.8,26,83
5.81,27,83
5.82,28,83
5.83,28,83
5.84,24,83
5.85,27,83
5.86,27,83
5.87,27,83
5.88,23,83
5.89,26,83
5.9,28,83
5.91,26,83
5.92,24,83
5.93,26,83
5.94,26,83
5.95,27,83
5.96,26,83
5.97,27,83
5.98,26,83
5.99,26,83
6,28,83
6.01,24,83
6.02,25,83
6.03,29,83
6.04,28,83
6.05,23,83
6.06,27,83
6.07,26,83
6.08,26,83
6.09,25,83
6.1,26,83
6.11,27,83
6.12,26,83
6.13,25,83
6.14,27,83
6.15,28,83
6.16,26,83
6.17,27,83
6.18,25,83
6.19,26,83
6.2,26,83
6.21,27,83
6.22,27,83
6.23,28,83
6.24,26,83
6.25,27,83
6.26,24,83
6.27,25,83
6.28,28,83
6.29,28,83
6.3,26,83
6.31,26,83
6.32,26,83
6.33,28,83
6.34,26,83
6.35,24,83
6.36,27,83
6.37,27,83
6.38,26,83
6.39,24,83
6.4,26,83
6.41,28,83
6.42,27,83
6.43,23,83
6.44,26,83
6.45,27,83
6.46,26,83
6.47,24,83
6.48,27,83
6.49,27,83
6.5,28,83
6.51,27,83
6.52,23,83
6.53,26,83
6.54,29,83
6.55,28,83
6.56,23,83
6.57,27,83
6.58,26,83
6.59,25,83
6.6,25,83
6.61,28,83
6.62,27,83
6.63,27,83
6.64,28,83
6.65,26,83
6.66,25,83
6.67,27,83
6.68,28,83
6.69,23,83
6.7,27,83
6.71,26,83
6.72,25,83
6.73,25,83
6.74,28,83
6.75,27,83
6.76,27,83
6.77,24,83
6.78,25,83
6.79,27,83
6.8,26,83
6.81,27,83
6.82,28,83
6.83,27,83
6.84,27,83
6.85,27,83
6.86,24,83
6.87,27,83
6.88,26,83
6.89,27,83
6.9,24,83
6.91,26,83
6.92,28,83
6.93,28,83
6.94,24,83
6.95,26,83
6.96,26,83
6.97,28,83
6.98,23,83
6.99,29,83
7,28,83
7.01,26,83
7.02,27,83
7.03,23,83
7.04,27,83
7.05,30,83
7.06,27,83
7.07,24,83
7.08,26,83
7.09,26,83
7.1,26,83
7.11,28,83
7.12,28,83
7.13,28,83
7.14,28,83
7.15,26,83
7.16,27,83
7.17,27,83
7.18,28,83
7.19,27,83
7.2,23,83
7.21,27,83
7.22,27,83
7.23,26,83
7.24,26,83
7.25,28,83
7.26,24,83
7.27,28,83
7.28,24,83
7.29,26,83
7.3,25,83
7.31,27,83
7.32,28,83
7.33,27,83
7.34,27,83
7.35,27,83
7.36,27,83
7.37,24,83
7.38,28,83
7.39,26,83
7.4,27,83
7.41,24,83
7.42,26,83
7.43,30,83
7.44,27,83
7.45,24,83
7.46,27,83
7.47,27,83
7.48,26,83
7.49,22,83
7.5,30,83
7.51,29,83
7.52,27,83
7.53,27,83
7.54,23,83
7.55,26,83
7.56,29,83
7.57,27,83
7.58,22,83
7.59,26,83
7.6,26,83
7.61,27,83
7.62,23,83
7.63,27,83
7.64,28,83
7.65,27,83
7.66,26,83
7.67,28,83
7.68,27,83
7.69,30,83
7.7,27,83
7.71,24,83
7.72,26,83
7.73,26,83
7.74,26,83
7.75,26,83
7.76,29,83
7.77,27,83
7.78,27,83
7.79,25,83
7.8,26,83
7.81,25,83
7.82,29,83
7.83,28,83
7.84,27,83
7.85,27,83
7.86,27,83
7.87,27,83
7.88,25,83
7.89,27,83
7.9,26,83
7.91,27,83
7.92,25,83
7.93,26,83
7.94,28,83
7.95,28,83
7.96,25,83
7.97,27,83
7.98,27,83
7.99,27,83
8,23,83
8.01,30,83
8.02,27,83
8.03,27,83
8.04,27,83
8.05,24,83
8.06,26,83
8.07,28,83
8.08,27,83
8.09,25,83
8.1,26,83
8.11,27,83
8.12,27,83
8.13,24,83
8.14,29,83
8.15,27,83
8.16,27,83
8.17,27,83
8.18,26,83
8.19,26,83
8.2,28,83
8.21,27,83
8.22,25,83
8.23,27,83
8.24,27,83
8.25,26,83
8.26,23,83
8.27,29,83
8.28,28,83
8.29,27,83
8.3,23,83
8.31,27,83
8.32,27,83
8.33,28,83
8.34,28,83
8.35,26,83
8.36,27,83
8.37,27,83
8.38,25,83
8.39,25,83
8.4,28,83
8.41,28,83
8.42,26,83
8.43,23,83
8.44,27,83
8.45,26,83
8.46,29,83
8.47,23,83
8.48,27,83
8.49,27,83
8.5,27,83
8.51,25,83
8.52,28,83
8.53,28,83
8.54,26,83
8.55,27,83
8.56,25,83
8.57,26,83
8.58,28,83
8.59,28,83
8.6,25,83
8.61,27,83
8.62,27,83
8.63,27,83
8.64,23,83
8.65,29,83
8.66,28,83
8.67,27,83
8.68,27,83
8.69,28,83
8.7,26,83
8.71,29,83
8.72,27,83
8.73,24,83
8.74,26,83
8.75,28,83
8.76,27,83
8.77,23,83
8.78,29,83
8.79,29,83
8.8,26,83
8.81,24,83
8.82,27,83
8.83,27,83
8.84,28,83
8.85,28,83
8.86,26,83
8.87,27,83
8.88,27,83
8.89,26,83
8.9,24,83
8.91,29,83
8.92,27,83
8.93,28,83
8.94,24,83
8.95,26,83
8.96,25,83
8.97,29,83
8.98,25,83
8.99,27,83
9,26,83
9.01,28,83
9.02,24,83
9.03,29,83
9.04,27,83
9.05,28,83
9.06,26,83
9.07,23,83
9.08,27,83
9.09,26,83
9.1,30,83
9.11,25,83
9.12,26,83
9.13,27,83
9.14,28,83
9.15,24,83
9.16,29,83
9.17,27,83
9.18,27,83
9.19,27,83
9.2,27,83
9.21,27,83
9.22,26,83
9.23,28,83
9.24,24,83
9.25,27,83
9.26,27,83
9.27,27,83
9.28,24,83
9.29,29,83
9.3,28,83
9.31,25,83
9.32,23,83
9.33,26,83
9.34,26,83
9.35,28,83
9.36,27,83
9.37,27,83
9.38,28,83
9.39,28,83
9.4,27,83
9.41,23,83
9.42,28,83
9.43,28,83
9.44,26,83
9.45,24,83
9.46,26,83
9.47,26,83
9.48,30,83
9.49,24,83
9.5,26,83
9.51,28,83
9.52,26,83
9.53,24,83
9.54,26,83
9.55,28,83
9.56,26,83
9.57,28,83
9.58,24,83
9.59,26,83
9.6,26,83
9.61,30,83
9.62,24,83
9.63,28,83
9.64,28,83
9.65,27,83
9.66,25,83
9.67,28,83
9.68,28,83
9.69,26,83
9.7,27,83
9.71,27,83
9.72,26,83
9.73,26,83
9.74,29,83
9.75,25,83
9.76,28,83
9.77,28,83
9.78,27,83
9.79,23,83
9.8,28,83
9.81,28,83
9.82,26,83
9.83,25,83
9.84,25,83
9.85,26,83
9.86,26,83
9.87,29,83
9.88,27,83
9.89,28,83
9.9,28,83
9.91,27,83
9.92,23,83
9.93,28,83
9.94,28,83
9.95,27,83
9.96,23,83
9.97,25,-83
9.98,20,-83
9.99,20,-83
10,13,-83
10.01,12,-83
10.02,8,-83
10.03,6,-83
10.04,4,-83
10.05,2,-83
10.06,0,-83
10.07,-1,-83
10.08,-3,-83
10.09,-4,-83
10.1,-4,-83
10.11,-4,-83
10.12,-6,-83
10.13,-6,-83
10.14,-6,-83
10.15,-7,-83
10.16,-7,-83
10.17,-8,-83
10.18,-8,-83
10.19,-8,-83
10.2,-9,-83
10.21,-10,-83
10.22,-10,-83
10.23,-11,-83
10.24,-13,-83
10.25,-12,-83
10.26,-11,-83
10.27,-11,-83
10.28,-13,-83
10.29,-14,-83
10.3,-12,-83
10.31,-14,-83
10.32,-15,-83
10.33,-17,-83
10.34,-14,-83
10.35,-16,-83
10.36,-15,-83
10.37,-15,-83
10.38,-14,-83
10.39,-15,-83
10.4,-17,-83
10.41,-16,-83
10.42,-14,-83
10.43,-14,-83
10.44,-16,-83
10.45,-16,-83
10.46,-16,-83
10.47,-14,-83
10.48,-17,-83
10.49,-18,-83
10.5,-17,-83
10.51,-14,-83
10.52,-16,-83
10.53,-16,-83
10.54,-15,-83
10.55,-15,-83
10.56,-17,-83
10.57,-17,-83
10.58,-16,-83
10.59,-16,-83
10.6,-15,-83
10.61,-17,-83
10.62,-18,-83
10.63,-17,-83
10.64,-13,-83
10.65,-18,-83
10.66,-19,-83
10.67,-18,-83
10.68,-15,-83
10.69,-18,-83
10.7,-16,-83
10.71,-18,-83
10.72,-19,-83
10.73,-17,-83
10.74,-17,-83
10.75,-15,-83
10.76,-18,-83
10.77,-16,-83
10.78,-18,-83
10.79,-16,-83
10.8,-16,-83
10.81,-14,-83
10.82,-18,-83
10.83,-18,-83
10.84,-17,-83
10.85,-15,-83
10.86,-18,-83
10.87,-18,-83
10.88,-18,-83
10.89,-16,-83
10.9,-16,-83
10.91,-16,-83
10.92,-18,-83
10.93,-18,-83
10.94,-14,-83
10.95,-17,-83
10.96,-17,-83
10.97,-16,-83
10.98,-16,-83
10.99,-18,-83
11,-17,-83
11.01,-16,-83
11.02,-15,-83
11.03,-17,-83
11.04,-17,-83
11.05,-18,-83
11.06,-14,-83
11.07,-18,-83
11.08,-18,-83
11.09,-18,-83
11.1,-18,-83
11.11,-14,-83
11.12,-17,-83
11.13,-19,-83
11.14,-18,-83
11.15,-16,-83
11.16,-19,-83
11.17,-16,-83
11.18,-17,-83
11.19,-16,-83
11.2,-19,-83
11.21,-18,-83
11.22,-17,-83
11.23,-16,-83
11.24,-19,-83
11.25,-18,-83
11.26,-17,-83
11.27,-16,-83
11.28,-15,-83
11.29,-21,-83
11.3,-18,-83
11.31,-16,-83
11.32,-16,-83
11.33,-18,-83
11.34,-16,-83
11.35,-19,-83
11.36,-15,-83
11.37,-18,-83
11.38,-17,-83
11.39,-17,-83
11.4,-19,-83
11.41,-20,-83
11.42,-19,-83
11.43,-18,-83
11.44,-16,-83
11.45,-16,-83
11.46,-20,-83
11.47,-19,-83
11.48,-16,-83
11.49,-15,-83
11.5,-17,-83
11.51,-19,-83
11.52,-18,-83
11.53,-16,-83
11.54,-18,-83
11.55,-16,-83
11.56,-19,-83
11.57,-17,-83
11.58,-18,-83
11.59,-17,-83
11.6,-16,-83
11.61,-18,-83
11.62,-16,-83
11.63,-19,-83
11.64,-18,-83
11.65,-18,-83
11.66,-14,-83
11.67,-19,-83
11.68,-19,-83
11.69,-18,-83
11.7,-15,-83
11.71,-19,-83
11.72,-18,-83
11.73,-18,-83
11.74,-18,-83
11.75,-17,-83
11.76,-17,-83
11.77,-16,-83
11.78,-20,-83
11.79,-16,-83
11.8,-19,-83
11.81,-17,-83
11.82,-16,-83
11.83,-18,-83
11.84,-18,-83
11.85,-17,-83
11.86,-17,-83
11.87,-14,-83
11.88,-20,-83
11.89,-18,-83
11.9,-16,-83
11.91,-18,-83
11.92,-16,-83
11.93,-19,-83
11.94,-17,-83
11.95,-19,-83
11.96,-14,-83
11.97,-17,-83
11.98,-17,-83
11.99,-19,-83
12,-16,-83
12.01,-17,-83
12.02,-17,-83
12.03,-17,-83
12.04,-17,-83
12.05,-18,-83
12.06,-18,-83
12.07,-16,-83
12.08,-16,-83
12.09,-20,-83
12.1,-19,-83
12.11,-17,-83
12.12,-18,-83
12.13,-15,-83
12.14,-17,-83
12.15,-19,-83
12.16,-19,-83
12.17,-14,-83
12.18,-17,-83
12.19,-17,-83
12.2,-18,-83
12.21,-16,-83
12.22,-19,-83
12.23,-17,-83
12.24,-16,-83
12.25,-17,-83
12.26,-19,-83
12.27,-16,-83
12.28,-18,-83
12.29,-17,-83
12.3,-15,-83
12.31,-18,-83
12.32,-18,-83
12.33,-18,-83
12.34,-15,-83
12.35,-19,-83
12.36,-19,-83
12.37,-17,-83
12.38,-16,-83
12.39,-18,-83
12.4,-16,-83
12.41,-18,-83
12.42,-18,-83
12.43,-17,-83
12.44,-17,-83
12.45,-18,-83
12.46,-16,-83
12.47,-16,-83
12.48,-20,-83
12.49,-18,-83
12.5,-18,-83
12.51,-14,-83
12.52,-19,-83
12.53,-17,-83
12.54,-18,-83
12.55,-16,-83
12.56,-17,-83
12.57,-19,-83
12.58,-18,-83
12.59,-16,-83
12.6,-19,-83
12.61,-17,-83
12.62,-16,-83
12.63,-20,-83
12.64,-16,-83
12.65,-17,-83
12.66,-17,-83
12.67,-18,-83
12.68,-16,-83
12.69,-20,-83
12.7,-18,-83
12.71,-17,-83
12.72,-15,-83
12.73,-19,-83
12.74,-19,-83
12.75,-19,-83
12.76,-17,-83
12.77,-16,-83
12.78,-18,-83
12.79,-19,-83
12.8,-19,-83
12.81,-16,-83
12.82,-18,-83
12.83,-16,-83
12.84,-20,-83
12.85,-17,-83
12.86,-19,-83
12.87,-18,-83
12.88,-17,-83
12.89,-17,-83
12.9,-20,-83
12.91,-18,-83
12.92,-16,-83
12.93,-18,-83
12.94,-17,-83
12.95,-19,-83
12.96,-19,-83
12.97,-17,-83
12.98,-14,-83
12.99,-18,-83
13,-18,-83
13.01,-18,-83
13.02,-16,-83
13.03,-18,-83
13.04,-17,-83
13.05,-19,-83
13.06,-16,-83
13.07,-18,-83
13.08,-17,-83
13.09,-17,-83
13.1,-15,-83
13.11,-19,-83
13.12,-19,-83
13.13,-17,-83
13.14,-16,-83
13.15,-15,-83
13.16,-18,-83
13.17,-19,-83
13.18,-16,-83
13.19,-16,-83
13.2,-19,-83
13.21,-17,-83
13.22,-19,-83
13.23,-15,-83
13.24,-18,-83
13.25,-18,-83
13.26,-17,-83
13.27,-19,-83
13.28,-19,-83
13.29,-17,-83
13.3,-17,-83
13.31,-17,-83
13.32,-18,-83
13.33,-18,-83
13.34,-18,-83
13.35,-18,-83
13.36,-15,-83
13.37,-19,-83
13.38,-19,-83
13.39,-17,-83
13.4,-15,-83
13.41,-17,-83
13.42,-17,-83
13.43,-19,-83
13.44,-18,-83
13.45,-18,-83
13.46,-17,-83
13.47,-17,-83
13.48,-20,-83
13.49,-16,-83
13.5,-17,-83
13.51,-18,-83
13.52,-17,-83
13.53,-15,-83
13.54,-21,-83
13.55,-18,-83
13.56,-18,-83
13.57,-14,-83
13.58,-18,-83
13.59,-19,-83
13.6,-19,-83
13.61,-17,-83
13.62,-19,-83
13.63,-17,-83
13.64,-19,-83
13.65,-19,-83
13.66,-15,-83
13.67,-18,-83
13.68,-18,-83
13.69,-17,-83
13.7,-17,-83
13.71,-19,-83
13.72,-17,-83
13.73,-17,-83
13.74,-15,-83
13.75,-19,-83
13.76,-17,-83
13.77,-18,-83
13.78,-18,-83
13.79,-17,-83
13.8,-19,-83
13.81,-18,-83
13.82,-19,-83
13.83,-15,-83
13.84,-19,-83
13.85,-19,-83
13.86,-18,-83
13.87,-16,-83
13.88,-19,-83
13.89,-17,-83
13.9,-16,-83
13.91,-18,-83
13.92,-19,-83
13.93,-17,-83
13.94,-17,-83
13.95,-17,-83
13.96,-20,-83
13.97,-20,-83
13.98,-16,-83
13.99,-18,-83
14,-15,-83
14.01,-17,-83
14.02,-20,-83
14.03,-18,-83
14.04,-15,-83
14.05,-17,-83
14.06,-18,-83
14.07,-19,-83
14.08,-16,-83
14.09,-17,-83
14.1,-18,-83
14.11,-17,-83
14.12,-17,-83
14.13,-19,-83
14.14,-17,-83
14.15,-17,-83
14.16,-17,-83
14.17,-15,-83
14.18,-18,-83
14.19,-19,-83
14.2,-17,-83
14.21,-15,-83
14.22,-17,-83
14.23,-19,-83
14.24,-19,-83
14.25,-15,-83
14.26,-16,-83
14.27,-18,-83
14.28,-18,-83
14.29,-18,-83
14.3,-19,-83
14.31,-17,-83
14.32,-17,-83
14.33,-17,-83
14.34,-18,-83
14.35,-19,-83
14.36,-17,-83
14.37,-16,-83
14.38,-16,-83
14.39,-19,-83
14.4,-17,-83
14.41,-19,-83
14.42,-15,-83
14.43,-17,-83
14.44,-19,-83
14.45,-17,-83
14.46,-18,-83
14.47,-17,-83
14.48,-16,-83
14.49,-18,-83
14.5,-19,-83
14.51,-15,-83
14.52,-19,-83
14.53,-17,-83
14.54,-17,-83
14.55,-17,-83
14.56,-19,-83
14.57,-18,-83
14.58,-17,-83
14.59,-15,-83
14.6,-21,-83
14.61,-19,-83
14.62,-17,-83
14.63,-17,-83
14.64,-19,-83
14.65,-17,-83
14.66,-19,-83
14.67,-17,-83
14.68,-15,-83
14.69,-18,-83
14.7,-16,-83
14.71,-20,-83
14.72,-17,-83
14.73,-19,-83
14.74,-17,-83
14.75,-17,-83
14.76,-18,-83
14.77,-19,-83
14.78,-17,-83
14.79,-18,-83
14.8,-16,-83
14.81,-17,-83
14.82,-19,-83
14.83,-18,-83
14.84,-18,-83
14.85,-15,-83
14.86,-19,-83
14.87,-19,-83
14.88,-17,-83
14.89,-15,-83
14.9,-17,-83
14.91,-18,-83
14.92,-18,-83
14.93,-16,-83
14.94,-20,-83
14.95,-18,177
14.96,-14,177
14.97,-12,177
14.98,-8,177
14.99,-6,177
15,-4,177
15.01,-1,177
15.02,1,177
15.03,2,177
